,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,correct_labels,predicted_labels
15577,-117.19,32.75,33.0,1115.0,316.0,583.0,269.0,2.5882,NEAR OCEAN,25.83,21.72081665687924
15578,-121.32,38.56,18.0,1169.0,186.0,614.0,192.0,4.5766,INLAND,10.87,13.631007539394744
15579,-122.31,40.65,11.0,3664.0,647.0,1686.0,613.0,2.9338,INLAND,14.16,6.172129922941892
15580,-119.15,34.17,23.0,2239.0,537.0,784.0,497.0,1.6038,NEAR OCEAN,19.43,23.024241517531877
15581,-119.78,36.83,11.0,2754.0,663.0,1328.0,604.0,2.3667,INLAND,6.9300000000000015,10.784272666931452
15582,-117.21,33.34,10.0,5294.0,817.0,2312.0,810.0,5.4563,<1H OCEAN,32.57,25.070847454449602
15583,-118.88,35.34,20.0,1351.0,255.0,762.0,253.0,2.1111,INLAND,10.53,7.341323581665657
15584,-124.17,40.75,13.0,2171.0,339.0,951.0,353.0,4.8516,NEAR OCEAN,11.61,21.581250130695498
15585,-122.25,37.79,52.0,902.0,237.0,846.0,227.0,3.625,NEAR BAY,12.5,21.298916752946695
15586,-122.92,41.7,23.0,4017.0,792.0,1634.0,619.0,2.3571,INLAND,6.199999999999999,5.664386027886387
15587,-118.19,33.95,42.0,2309.0,685.0,2609.0,673.0,2.7206,<1H OCEAN,16.21,17.824194704677105
15588,-118.15,34.14,45.0,543.0,191.0,454.0,181.0,2.3,<1H OCEAN,5.5,19.859405404901747
15589,-118.23,33.89,16.0,5003.0,1180.0,4145.0,1159.0,2.1389,<1H OCEAN,13.34,13.130726259052171
15590,-117.27,34.14,36.0,3795.0,676.0,1742.0,585.0,4.1,INLAND,9.64,17.16211881904295
15591,-117.92,34.59,7.0,681.0,125.0,485.0,104.0,2.7396,INLAND,12.56,4.87390473186308
15592,-121.6,39.15,19.0,1396.0,336.0,940.0,309.0,1.5208,INLAND,7.030000000000001,2.82172865303167
15593,-118.36,34.15,34.0,3659.0,921.0,1338.0,835.0,3.6202,<1H OCEAN,36.61,30.50545659432203
15594,-118.14,34.17,42.0,2757.0,713.0,2112.0,653.0,2.7148,<1H OCEAN,16.68,17.985416626942804
15595,-117.88,33.72,36.0,1910.0,352.0,1593.0,329.0,3.89,<1H OCEAN,17.0,17.646457917377116
15596,-120.79,37.76,14.0,3531.0,508.0,1505.0,497.0,5.5228,INLAND,27.53,19.256534726281874
15597,-117.12,32.74,52.0,1969.0,389.0,877.0,424.0,3.79,NEAR OCEAN,16.34,27.304789751538323
15598,-118.28,33.91,41.0,620.0,133.0,642.0,162.0,2.6546,<1H OCEAN,15.96,13.55093861798276
15599,-118.08,34.0,35.0,1188.0,342.0,1373.0,332.0,2.9107,<1H OCEAN,15.09,16.15125070333248
15600,-118.13,34.08,34.0,3848.0,991.0,2814.0,972.0,2.6716,<1H OCEAN,22.71,18.33285744865492
15601,-118.39,34.05,42.0,3105.0,559.0,1253.0,531.0,5.222,<1H OCEAN,50.0001,31.4482758232985
15602,-120.2,34.63,14.0,2647.0,515.0,1487.0,488.0,4.4519,NEAR OCEAN,22.79,25.54390498061643
15603,-118.35,34.06,52.0,3446.0,1360.0,1768.0,1245.0,2.4722,<1H OCEAN,50.0001,32.47067562670142
15604,-122.19,37.76,26.0,1293.0,297.0,984.0,303.0,1.9479,NEAR BAY,8.58,12.06977420329638
15605,-118.17,34.02,34.0,760.0,219.0,968.0,202.0,1.7813,<1H OCEAN,14.5,10.998289463673903
15606,-122.07,38.0,37.0,978.0,202.0,462.0,184.0,3.625,NEAR BAY,15.63,21.970454415595103
15607,-119.32,36.3,15.0,2864.0,571.0,1480.0,475.0,2.9698,INLAND,9.34,9.845425539477215
15608,-118.75,34.27,25.0,3371.0,502.0,1717.0,506.0,6.1253,<1H OCEAN,22.5,28.736639038346553
15609,-117.31,33.94,7.0,11232.0,1791.0,4218.0,1644.0,5.2713,INLAND,21.65,22.014791442952337
15610,-115.59,32.96,17.0,841.0,146.0,473.0,154.0,3.1979,INLAND,11.35,7.587111425598472
15611,-118.38,34.3,39.0,1622.0,355.0,903.0,314.0,4.1125,<1H OCEAN,18.3,23.771941563315
15612,-118.38,33.89,35.0,1778.0,330.0,732.0,312.0,6.5745,<1H OCEAN,37.93,36.215939584807685
15613,-116.96,33.79,21.0,2990.0,691.0,2108.0,660.0,2.0135,INLAND,8.3,6.56672467759555
15614,-117.32,34.51,16.0,3072.0,612.0,1283.0,604.0,2.8929,INLAND,11.56,12.758412427628102
15615,-118.43,34.28,30.0,1384.0,308.0,2054.0,301.0,3.0132,<1H OCEAN,14.26,12.00174222514987
15616,-117.66,33.61,17.0,3464.0,519.0,1713.0,530.0,6.0471,<1H OCEAN,24.84,26.689142072784595
15617,-118.38,33.87,33.0,1993.0,371.0,918.0,361.0,6.9021,<1H OCEAN,33.76,36.103264099872504
15618,-121.94,37.53,33.0,2095.0,342.0,941.0,304.0,5.761,<1H OCEAN,25.96,29.880981965139462
15619,-118.35,34.02,34.0,3978.0,1073.0,2725.0,1035.0,1.7622,<1H OCEAN,16.79,16.948144781496467
15620,-120.45,34.96,26.0,1949.0,396.0,1575.0,377.0,2.875,<1H OCEAN,12.14,17.80811181776699
15621,-116.45,32.65,22.0,2680.0,643.0,1644.0,516.0,2.1949,INLAND,12.71,10.047288226405655
15622,-122.04,38.25,37.0,1176.0,291.0,648.0,271.0,2.7167,INLAND,9.22,15.929236964629531
15623,-122.05,37.54,25.0,4209.0,731.0,2568.0,703.0,5.2882,NEAR BAY,22.31,24.63232541393605
15624,-122.22,37.78,44.0,2968.0,710.0,2269.0,610.0,2.3906,NEAR BAY,11.17,16.34469985183562
15625,-117.08,32.6,24.0,1901.0,490.0,1334.0,476.0,2.2544,NEAR OCEAN,12.19,16.029305247503466
15626,-118.18,33.91,41.0,1260.0,299.0,1535.0,322.0,3.0134,<1H OCEAN,12.81,15.0902091038088
15627,-118.13,33.76,44.0,1543.0,463.0,652.0,406.0,4.25,NEAR OCEAN,43.93,33.81240224033924
15628,-122.21,37.8,50.0,2833.0,605.0,1260.0,552.0,2.8929,NEAR BAY,21.67,23.270813289386595
15629,-117.73,34.04,26.0,3827.0,814.0,3367.0,810.0,3.15,INLAND,12.97,10.64101187393768
15630,-118.18,33.77,39.0,1645.0,547.0,1339.0,499.0,1.5536,NEAR OCEAN,15.5,16.88676573288454
15631,-119.52,36.71,21.0,1834.0,321.0,1120.0,314.0,2.59,INLAND,6.9300000000000015,5.677482186654242
15632,-121.82,37.32,10.0,2506.0,623.0,2634.0,622.0,3.135,<1H OCEAN,23.14,15.048729295260497
15633,-122.2,37.84,30.0,2211.0,346.0,844.0,343.0,6.0666,NEAR BAY,31.15,31.84962195350124
15634,-121.57,39.5,31.0,2023.0,469.0,1073.0,436.0,1.5714,INLAND,5.609999999999999,5.5460353221902245
15635,-119.71,34.42,52.0,1838.0,692.0,851.0,576.0,1.4851,<1H OCEAN,23.75,29.44710691780419
15636,-118.35,34.08,52.0,2088.0,388.0,908.0,375.0,3.8141,<1H OCEAN,34.2,26.07796137937142
15637,-117.78,34.06,33.0,1056.0,272.0,964.0,300.0,2.4464,INLAND,12.87,10.047583163226466
15638,-122.18,37.78,50.0,1642.0,322.0,713.0,284.0,3.2984,NEAR BAY,16.07,23.457651166123977
15639,-117.25,34.13,35.0,861.0,148.0,381.0,138.0,2.5234,INLAND,8.820000000000002,10.687054952173176
15640,-122.33,38.33,15.0,3193.0,468.0,1303.0,426.0,5.3017,NEAR BAY,20.26,24.224127200541155
15641,-117.05,34.02,21.0,3098.0,646.0,1351.0,614.0,2.5980000000000003,INLAND,10.67,12.52180778222126
15642,-121.27,37.94,38.0,512.0,133.0,676.0,124.0,1.7386,INLAND,5.199999999999999,4.130543324441781
15643,-118.39,34.04,45.0,2089.0,312.0,834.0,305.0,7.3028,<1H OCEAN,50.0001,37.82715849561235
15644,-117.94,33.9,27.0,2029.0,242.0,711.0,254.0,9.7956,<1H OCEAN,50.0001,44.44583521666786
15645,-117.91,33.64,38.0,2222.0,542.0,1067.0,512.0,2.8553,<1H OCEAN,30.76,23.219128269082663
15646,-121.32,37.96,47.0,1700.0,344.0,922.0,357.0,3.1845,INLAND,8.72,15.763159558728358
15647,-121.46,38.65,8.0,3746.0,767.0,2161.0,744.0,3.2039,INLAND,10.34,9.685999924559841
15648,-120.85,37.78,15.0,3553.0,659.0,1684.0,611.0,3.3169,INLAND,13.12,12.250994697175317
15649,-120.44,34.64,8.0,787.0,126.0,446.0,133.0,4.6023,NEAR OCEAN,16.34,23.762763679342918
15650,-118.34,33.8,34.0,1730.0,427.0,1008.0,393.0,3.9408,<1H OCEAN,32.77,25.252729594441277
15651,-121.54,39.5,38.0,1438.0,310.0,779.0,275.0,1.3289,INLAND,3.9400000000000013,3.6166355526702
15652,-122.78,38.37,21.0,795.0,163.0,414.0,162.0,3.7991,<1H OCEAN,17.5,22.02548677862898
15653,-117.69,33.59,13.0,3320.0,426.0,1432.0,431.0,7.9283,<1H OCEAN,34.81,33.70812681954675
15654,-119.44,36.48,27.0,1546.0,415.0,1704.0,395.0,1.1728,INLAND,4.169999999999998,1.3842563854523497
15655,-122.4,37.75,52.0,1182.0,307.0,1029.0,306.0,2.0577,NEAR BAY,21.46,16.346424245148835
15656,-118.12,34.06,25.0,1137.0,293.0,800.0,281.0,2.4286,<1H OCEAN,23.33,15.530019581197333
15657,-117.71,34.08,26.0,2744.0,494.0,1411.0,465.0,4.2639,INLAND,15.42,17.239861869780313
15658,-122.24,37.46,36.0,4686.0,781.0,2254.0,845.0,6.1043,NEAR OCEAN,34.35,33.25373918512457
15659,-120.61,35.12,12.0,3430.0,793.0,1840.0,720.0,2.9821,<1H OCEAN,16.2,22.42897620293268
15660,-123.26,41.86,25.0,2344.0,532.0,1117.0,424.0,2.7222,INLAND,6.460000000000001,7.559022121556577
15661,-117.93,33.75,24.0,1380.0,339.0,1472.0,304.0,4.2219,<1H OCEAN,16.28,18.93986374544442
15662,-119.94,38.95,25.0,1789.0,536.0,1134.0,396.0,2.32,INLAND,9.13,4.811031820103853
15663,-121.28,38.02,8.0,1868.0,392.0,1258.0,389.0,3.175,INLAND,9.59,9.143791266719976
15664,-122.19,37.79,47.0,1229.0,243.0,582.0,256.0,2.9514,NEAR BAY,19.81,21.73789784181151
15665,-122.49,37.63,31.0,3109.0,621.0,1472.0,618.0,5.155,NEAR OCEAN,26.39,31.01872397902743
15666,-118.15,34.06,28.0,3855.0,922.0,2517.0,874.0,3.505,<1H OCEAN,20.43,20.851843986080755
15667,-121.88,37.32,40.0,1331.0,374.0,1276.0,389.0,2.7546,<1H OCEAN,17.25,18.93360803221431
15668,-121.23,38.04,32.0,1829.0,262.0,677.0,243.0,6.1805,INLAND,24.79,25.645845003456326
15669,-117.37,33.96,33.0,3974.0,548.0,1398.0,528.0,7.2519,INLAND,21.66,31.16139498653893
15670,-119.99,38.93,23.0,1882.0,414.0,673.0,277.0,2.9091,INLAND,14.19,8.507854568197951
15671,-118.15,35.04,29.0,1671.0,368.0,821.0,337.0,2.16,INLAND,5.68,10.47579761264352
15672,-118.43,33.82,34.0,2112.0,614.0,946.0,574.0,4.6048,NEAR OCEAN,50.0001,34.38787396378639
15673,-121.77,37.99,4.0,5623.0,780.0,2429.0,716.0,5.4409,INLAND,20.51,19.509898274385137
15674,-120.93,38.5,15.0,1248.0,234.0,529.0,216.0,3.3393,INLAND,10.72,11.488389545985973
15675,-118.36,33.92,26.0,3695.0,1144.0,2308.0,1009.0,2.6667,<1H OCEAN,22.93,22.485596042469474
15676,-117.04,32.62,27.0,1710.0,282.0,1089.0,297.0,4.6793,NEAR OCEAN,15.19,21.307570296390388
15677,-118.42,34.25,37.0,1545.0,341.0,1909.0,352.0,3.6791,<1H OCEAN,14.81,16.24912603340749
15678,-118.05,34.12,20.0,5218.0,959.0,2302.0,850.0,3.55,INLAND,47.67,16.879146953808682
15679,-122.41,37.8,52.0,1288.0,309.0,437.0,272.0,6.3245,NEAR BAY,50.0001,42.763754235825104
15680,-116.96,32.79,19.0,3008.0,693.0,2341.0,689.0,2.6087,<1H OCEAN,12.38,14.239592979917271
15681,-116.99,34.89,24.0,2741.0,577.0,1551.0,522.0,3.4739999999999998,INLAND,7.050000000000001,10.1275409798522
15682,-121.89,37.21,14.0,5636.0,697.0,2281.0,680.0,8.4262,<1H OCEAN,45.92,38.20350725745905
15683,-122.27,37.51,36.0,1406.0,224.0,598.0,237.0,5.8964,NEAR OCEAN,41.48,32.57159453885009
15684,-118.16,33.85,36.0,2668.0,473.0,1315.0,478.0,4.0714,<1H OCEAN,21.56,23.61417576468258
15685,-117.69,34.11,16.0,2427.0,522.0,794.0,491.0,2.6929,INLAND,11.93,18.868231136620178
15686,-122.03,37.54,35.0,1867.0,343.0,1213.0,338.0,4.8214,NEAR BAY,18.6,23.415176206730944
15687,-121.2,37.78,4.0,58.0,29.0,79.0,29.0,3.375,INLAND,10.63,16.784696703310374
15688,-116.5,33.95,10.0,7249.0,1882.0,4274.0,1621.0,1.6983,INLAND,6.659999999999998,6.659461557496607
15689,-122.11,37.7,19.0,2693.0,789.0,1765.0,724.0,2.4206,NEAR BAY,13.75,18.246061813085273
15690,-122.33,37.58,28.0,2784.0,736.0,1534.0,685.0,3.38,NEAR OCEAN,28.54,25.141873026680322
15691,-117.14,32.7,40.0,1227.0,330.0,1199.0,316.0,1.2188,NEAR OCEAN,9.25,11.014096560902527
15692,-118.01,34.11,32.0,1978.0,536.0,826.0,470.0,2.5114,INLAND,21.22,19.663541232954188
15693,-120.87,38.83,12.0,2180.0,423.0,1070.0,377.0,2.8562,INLAND,12.82,6.740318451691881
15694,-118.16,34.6,5.0,7294.0,1139.0,3123.0,930.0,4.9904,INLAND,15.41,18.003569154295676
15695,-121.1,38.92,21.0,4064.0,871.0,1847.0,859.0,3.0321,INLAND,13.55,12.443923423286101
15696,-116.92,32.85,23.0,1378.0,269.0,767.0,266.0,4.0625,<1H OCEAN,14.5,20.730258522276195
15697,-117.62,33.64,2.0,7826.0,893.0,2985.0,790.0,10.1531,<1H OCEAN,48.41,41.10347207086703
15698,-120.97,37.65,16.0,3960.0,716.0,1776.0,724.0,3.9886,INLAND,13.75,16.744806195934046
15699,-120.24,38.01,11.0,1214.0,228.0,633.0,199.0,3.125,INLAND,14.86,6.880566455479391
15700,-122.26,37.83,52.0,1443.0,311.0,660.0,292.0,3.0125,NEAR BAY,18.44,23.590106039806024
15701,-117.11,33.11,17.0,2641.0,627.0,1167.0,647.0,2.2875,<1H OCEAN,13.240000000000002,19.675112011628926
15702,-118.58,34.18,28.0,908.0,142.0,368.0,143.0,5.6159,<1H OCEAN,34.05,29.737715694698473
15703,-120.06,37.02,13.0,6301.0,1080.0,3840.0,1033.0,3.5258,INLAND,8.49,9.831664020359293
15704,-118.18,34.03,39.0,609.0,145.0,690.0,134.0,2.9167,<1H OCEAN,14.580000000000002,14.432093989311344
15705,-122.41,37.79,52.0,3610.0,1286.0,1504.0,1047.0,3.2059,NEAR BAY,50.0001,34.52305096382469
15706,-122.44,37.72,48.0,2675.0,585.0,1773.0,540.0,3.9565,NEAR BAY,26.85,24.022721553957336
15707,-118.37,34.08,22.0,3008.0,938.0,1224.0,816.0,3.2149,<1H OCEAN,30.0,29.357961830719297
15708,-119.02,35.33,35.0,2053.0,412.0,1193.0,387.0,2.75,INLAND,6.58,12.342545814497724
15709,-118.61,34.15,32.0,4491.0,815.0,1696.0,749.0,4.9102,<1H OCEAN,31.91,30.585362907202224
15710,-123.85,39.42,11.0,1804.0,506.0,895.0,451.0,1.7574,<1H OCEAN,15.0,17.868175713785682
15711,-118.29,34.0,52.0,1319.0,295.0,898.0,271.0,2.7727,<1H OCEAN,12.86,18.90683249114888
15712,-122.54,37.62,35.0,1481.0,277.0,747.0,254.0,4.4286,NEAR OCEAN,26.21,26.283822935027306
15713,-122.47,37.75,46.0,3238.0,544.0,1293.0,470.0,6.1592,NEAR BAY,38.17,34.606468094213454
15714,-117.1,32.75,20.0,2355.0,722.0,1848.0,576.0,2.0036,NEAR OCEAN,9.92,14.96373770996631
15715,-118.42,33.93,39.0,2988.0,605.0,1466.0,610.0,4.9286,<1H OCEAN,34.14,29.780923408430773
15716,-117.24,33.11,10.0,3487.0,545.0,1410.0,557.0,6.0336,NEAR OCEAN,24.03,28.84645313253621
15717,-118.19,33.9,36.0,1073.0,271.0,1385.0,288.0,2.3214,<1H OCEAN,10.48,12.186115325473253
15718,-117.67,33.64,11.0,2722.0,554.0,1565.0,508.0,5.1645,<1H OCEAN,16.41,23.8731509055145
15719,-118.02,34.15,44.0,2267.0,426.0,980.0,372.0,3.6,INLAND,30.74,19.381717718085188
15720,-118.25,34.12,11.0,1281.0,418.0,1584.0,330.0,2.8889,<1H OCEAN,15.31,14.63180305705338
15721,-117.76,35.63,12.0,2014.0,372.0,1027.0,356.0,3.9261,INLAND,10.13,10.318953516724594
15722,-122.14,37.41,35.0,2419.0,426.0,949.0,433.0,6.4588,NEAR BAY,43.71,36.362329233013206
15723,-121.38,38.71,7.0,4842.0,935.0,2857.0,907.0,3.9318,INLAND,13.3,11.308383653134713
15724,-118.16,33.84,36.0,2444.0,432.0,1199.0,424.0,4.1538,<1H OCEAN,21.88,23.793513325604746
15725,-118.27,33.79,39.0,1417.0,359.0,1450.0,367.0,2.8462,<1H OCEAN,17.2,16.842303569482734
15726,-122.42,37.73,52.0,3230.0,654.0,1765.0,611.0,3.3333,NEAR BAY,29.23,23.089225744428234
15727,-121.47,38.48,25.0,2969.0,551.0,1745.0,487.0,2.6382,INLAND,7.620000000000003,7.884311951492432
15728,-118.6,34.15,28.0,4570.0,744.0,1693.0,695.0,6.14,<1H OCEAN,36.19,33.90473681956218
15729,-118.31,34.08,31.0,2275.0,823.0,2189.0,720.0,1.7542,<1H OCEAN,28.75,16.70140799673506
15730,-118.08,33.97,35.0,825.0,155.0,590.0,144.0,4.6333,<1H OCEAN,16.12,21.395917575930383
15731,-123.38,41.8,25.0,1941.0,477.0,1000.0,390.0,2.2976,INLAND,5.440000000000001,6.663390556086494
15732,-122.08,37.94,44.0,2185.0,357.0,943.0,366.0,4.725,NEAR BAY,23.21,26.461646600495126
15733,-119.67,36.33,19.0,1241.0,244.0,850.0,237.0,2.9375,INLAND,8.17,8.41103340608946
15734,-121.36,38.01,16.0,926.0,230.0,451.0,198.0,4.0221,INLAND,17.33,18.34550027575976
15735,-117.89,34.1,27.0,3341.0,728.0,1762.0,679.0,2.9437,<1H OCEAN,18.04,18.33844376795811
15736,-121.68,39.82,15.0,3996.0,748.0,1786.0,728.0,3.5189,INLAND,14.13,10.856679300044016
15737,-121.87,37.66,52.0,775.0,134.0,315.0,123.0,5.0677,INLAND,23.33,27.045588985100718
15738,-121.98,36.99,14.0,6787.0,1454.0,3416.0,1357.0,3.5943,NEAR OCEAN,26.24,24.230796447464506
15739,-118.1,34.17,48.0,1111.0,229.0,421.0,202.0,3.2813,INLAND,26.81,21.553540271845446
15740,-117.44,33.88,5.0,2589.0,351.0,1109.0,360.0,6.8089,INLAND,33.41,24.028980489465834
15741,-119.77,37.19,8.0,5212.0,872.0,2383.0,857.0,4.1099,INLAND,11.36,12.923731294282511
15742,-121.5,38.58,20.0,4018.0,1220.0,1570.0,1122.0,2.5821,INLAND,12.5,21.00148639542657
15743,-122.3,37.56,35.0,1873.0,351.0,945.0,333.0,5.5184,NEAR OCEAN,27.48,30.292837749396075
15744,-117.97,33.86,12.0,1370.0,367.0,1022.0,296.0,3.6471,<1H OCEAN,14.170000000000002,18.41341478104763
15745,-121.15,38.68,6.0,9798.0,1551.0,4583.0,1494.0,5.0159,INLAND,18.96,15.73274814028918
15746,-118.92,35.37,17.0,3589.0,701.0,1746.0,640.0,2.4919,INLAND,7.57,10.79183241603423
15747,-118.96,35.37,40.0,1603.0,374.0,1026.0,337.0,1.365,INLAND,5.429999999999998,7.75950553518436
15748,-118.28,34.05,44.0,1273.0,474.0,1754.0,460.0,1.6037,<1H OCEAN,27.5,15.21015085539461
15749,-122.61,38.24,17.0,1728.0,271.0,897.0,284.0,3.4896,<1H OCEAN,18.59,17.541139336558114
15750,-117.8,34.06,34.0,1081.0,205.0,1325.0,252.0,3.6298,INLAND,10.85,9.037117773910234
15751,-120.45,34.64,27.0,2696.0,622.0,1322.0,543.0,3.0352,NEAR OCEAN,13.54,25.440042320565215
15752,-117.96,33.75,25.0,1323.0,208.0,852.0,229.0,4.6167,<1H OCEAN,23.73,19.931096519210143
15753,-122.3,37.9,30.0,1772.0,471.0,880.0,437.0,2.2672,NEAR BAY,16.25,20.274658284455008
15754,-118.2,34.04,52.0,1249.0,307.0,1223.0,297.0,2.07,<1H OCEAN,13.63,14.089968623495125
15755,-122.28,37.87,52.0,1813.0,353.0,828.0,339.0,3.5625,NEAR BAY,19.17,24.587558460980333
15756,-121.44,38.5,20.0,2033.0,586.0,1281.0,521.0,1.4007,INLAND,9.75,7.217214477185124
15757,-117.34,34.14,37.0,1834.0,393.0,1198.0,348.0,2.225,INLAND,8.16,8.367048107731907
15758,-122.02,36.97,44.0,594.0,169.0,325.0,139.0,1.1552,NEAR OCEAN,25.0,18.382915120318245
15759,-117.4,33.94,37.0,987.0,187.0,551.0,191.0,3.5865,INLAND,11.2,14.860516863898914
15760,-122.33,37.91,36.0,1954.0,513.0,1437.0,440.0,1.125,NEAR BAY,9.38,11.609467128411726
15761,-122.18,37.81,30.0,292.0,38.0,126.0,52.0,6.3624,NEAR BAY,48.33,29.963819898939732
15762,-119.85,36.74,35.0,1191.0,190.0,537.0,182.0,3.5375,INLAND,9.67,13.918027835764054
15763,-117.62,34.07,15.0,4061.0,811.0,2884.0,734.0,3.3936,INLAND,12.7,10.684755433968222
15764,-118.17,34.02,42.0,946.0,272.0,1191.0,261.0,2.45,<1H OCEAN,13.2,14.645442310066775
15765,-122.5,37.78,46.0,2646.0,607.0,1418.0,563.0,3.7167,NEAR BAY,33.28,25.741229746225073
15766,-116.57,34.0,20.0,260.0,67.0,69.0,50.0,3.5208,INLAND,7.66,22.616226787657666
15767,-117.17,32.73,52.0,408.0,143.0,313.0,143.0,1.815,NEAR OCEAN,11.67,20.734468467252583
15768,-120.06,39.01,19.0,2967.0,528.0,112.0,48.0,4.0714,INLAND,43.75,30.381273218063374
15769,-121.85,37.3,19.0,6275.0,1546.0,4312.0,1466.0,2.7768,<1H OCEAN,17.86,19.4077350564542
15770,-122.45,37.76,52.0,1457.0,292.0,621.0,315.0,4.6477,NEAR BAY,45.0,31.83285393535452
15771,-117.25,32.94,16.0,4755.0,807.0,1829.0,756.0,6.7694,NEAR OCEAN,42.59,34.35682888949179
15772,-118.38,34.05,52.0,2053.0,480.0,900.0,417.0,3.0707,<1H OCEAN,41.79,25.59502550695904
15773,-122.28,37.49,29.0,4148.0,635.0,1638.0,627.0,6.912000000000001,NEAR OCEAN,45.72,36.56449395092244
15774,-118.09,33.8,36.0,1724.0,322.0,838.0,328.0,4.4831,<1H OCEAN,25.39,25.808208562142447
15775,-118.28,34.0,44.0,2636.0,725.0,2182.0,651.0,1.432,<1H OCEAN,12.4,14.168532173076994
15776,-118.15,34.05,31.0,3362.0,799.0,1939.0,754.0,3.5089,<1H OCEAN,30.58,22.248619303674637
15777,-117.9,34.14,35.0,2259.0,505.0,1561.0,509.0,3.3043,<1H OCEAN,15.55,18.06049539186855
15778,-117.13,33.15,16.0,3907.0,671.0,1759.0,663.0,3.1776,<1H OCEAN,17.26,17.77282708979177
15779,-122.47,37.7,44.0,2034.0,423.0,1491.0,373.0,4.5341,NEAR OCEAN,23.65,24.92971741336262
15780,-120.85,37.06,31.0,2609.0,645.0,1796.0,629.0,1.5479,INLAND,8.2,8.987641437595244
15781,-122.28,37.81,17.0,1237.0,462.0,762.0,439.0,0.9241,NEAR BAY,17.75,17.19997795484325
15782,-119.58,36.83,13.0,6135.0,863.0,2473.0,774.0,5.4895,INLAND,15.67,18.494533751316464
15783,-118.01,34.06,26.0,557.0,153.0,455.0,196.0,2.7721,INLAND,15.54,13.559564384974063
15784,-118.32,33.89,34.0,2675.0,560.0,1270.0,492.0,4.5053,<1H OCEAN,24.2,27.24280965168641
15785,-118.36,33.86,36.0,681.0,122.0,360.0,128.0,5.2799,<1H OCEAN,33.26,27.868990530792
15786,-118.31,34.06,34.0,2470.0,1197.0,2326.0,1055.0,1.9038,<1H OCEAN,32.5,24.070069773763883
15787,-122.05,37.34,34.0,2515.0,401.0,1079.0,399.0,7.7865,<1H OCEAN,42.39,39.717188011756456
15788,-117.63,33.94,36.0,447.0,95.0,2886.0,85.0,4.2578,INLAND,18.33,9.209652277902578
15789,-117.05,32.59,26.0,1919.0,345.0,1326.0,341.0,4.2679,NEAR OCEAN,13.19,19.8196465937668
15790,-119.18,34.21,46.0,2062.0,484.0,1522.0,469.0,3.0869999999999997,NEAR OCEAN,21.39,21.530821770502136
15791,-121.14,35.55,13.0,5383.0,1070.0,1880.0,796.0,3.8019,NEAR OCEAN,27.12,27.859335829150453
15792,-122.47,37.79,52.0,2383.0,477.0,990.0,464.0,3.9688,NEAR BAY,48.33,28.935407113718007
15793,-121.79,37.67,26.0,2163.0,339.0,947.0,346.0,6.0797,INLAND,21.1,26.573519803378176
15794,-121.35,38.65,20.0,2498.0,546.0,1185.0,506.0,3.2243,INLAND,10.79,13.32274369440376
15795,-121.93,37.76,5.0,2255.0,269.0,876.0,258.0,10.3345,<1H OCEAN,46.14,43.06712523483074
15796,-117.93,34.15,14.0,9610.0,2005.0,4723.0,1907.0,4.0393,INLAND,15.68,19.974449113356243
15797,-118.34,33.9,23.0,2395.0,498.0,1309.0,493.0,4.9779,<1H OCEAN,22.46,26.808092354031526
15798,-118.14,34.72,15.0,2181.0,361.0,1057.0,300.0,4.625,INLAND,11.81,16.017250647877308
15799,-122.22,38.12,15.0,14125.0,2344.0,6456.0,2147.0,5.1014,NEAR BAY,17.95,25.605485630725212
15800,-117.98,33.71,26.0,1905.0,373.0,1098.0,368.0,4.8611,<1H OCEAN,22.96,24.632595928306408
15801,-117.94,34.05,34.0,1729.0,324.0,1341.0,324.0,3.7708,<1H OCEAN,16.35,16.87294375360658
15802,-120.04,36.97,20.0,2129.0,526.0,1845.0,522.0,1.8973,INLAND,5.16,4.796409997606629
15803,-117.7,34.0,15.0,4905.0,711.0,2711.0,762.0,5.7021,INLAND,19.31,19.513616576213835
15804,-117.17,32.81,26.0,2424.0,388.0,974.0,375.0,4.739,NEAR OCEAN,18.41,26.044878227493363
15805,-117.34,33.19,19.0,3575.0,525.0,1654.0,559.0,5.7409,NEAR OCEAN,27.41,26.427390876274245
15806,-118.06,34.09,36.0,1239.0,238.0,717.0,237.0,3.2439999999999998,<1H OCEAN,25.81,18.08719920847277
15807,-118.28,34.18,50.0,2195.0,336.0,878.0,309.0,6.8839999999999995,<1H OCEAN,36.56,35.96665296029291
15808,-119.05,35.34,17.0,2387.0,437.0,1204.0,423.0,4.0529,INLAND,10.62,16.18976033857274
15809,-121.39,39.12,28.0,10035.0,1856.0,6912.0,1818.0,2.0943,INLAND,10.83,4.558544319841403
15810,-118.47,34.19,33.0,3879.0,943.0,2113.0,843.0,3.892,<1H OCEAN,29.29,25.295300014416732
15811,-116.99,32.72,15.0,825.0,130.0,334.0,131.0,4.0391,<1H OCEAN,16.95,21.73489519405213
15812,-122.31,40.49,18.0,4026.0,718.0,1731.0,705.0,3.35,INLAND,11.84,10.360352643784754
15813,-122.34,37.57,52.0,2547.0,373.0,876.0,359.0,8.2598,NEAR OCEAN,50.0001,45.41114852805197
15814,-118.19,33.93,40.0,1334.0,276.0,1226.0,278.0,3.4712,<1H OCEAN,14.43,17.115372019488316
